Timestamp,Source IP,Destination IP,Query Name,Query Type,Response Code,TTL,Transaction ID,Query Volume,Anomaly Flag,DNS Proxy Name,Comment,Unused Data 1,Unused Data 2,Log Source,Empty Field
2024-03-05 14:11:24.788478848,78.145.132.145,205.191.123.32,lynch.com,MX,NXDOMAIN,11816,42165,868,0,"Morgan, Clayton and Andersen",For prove ground top increase follow.,25.654389659523215,professional,splunk,
2024-03-05 14:33:18.199819982,139.250.137.143,42.194.28.79,mendez.com,MX,NXDOMAIN,4874,57891,886,0,"Case, Wood and Cooper",Line hand safe practice ability board head hour.,87.21251375513236,out,splunk,
2024-03-05 14:55:11.611161117,162.39.47.237,45.161.246.190,lyons.com,TXT,SERVFAIL,70308,25713,67,0,"Davis, Brooks and Garcia",Name wall gun simply popular region enter.,6.951581007245289,avoid,datadog,
2024-03-05 15:17:05.022502251,128.155.29.142,65.161.247.71,barrett.biz,MX,NOERROR,53883,58129,154,0,Taylor-Brooks,Lot artist best program five.,87.82974469342876,give,datadog,
2024-03-05 15:38:58.433843385,7.141.241.39,118.183.175.9,kane.com,MX,NXDOMAIN,79203,53350,271,0,"Boyd, Avila and Bell",Group sometimes happy none course.,5.393966163873232,one,splunk,
2024-03-05 16:00:51.845184519,97.255.109.138,108.193.240.140,franco.net,TXT,NXDOMAIN,71651,21708,480,0,Johnson Inc,Ok real above TV amount.,17.307898201380233,economy,splunk,
2024-03-05 16:22:45.256525653,166.42.169.91,87.246.243.58,hudson-jones.com,A,SERVFAIL,25057,16312,887,0,Love Group,Chance man meet key treatment sea add.,76.69984975894333,teacher,splunk,
2024-03-05 16:44:38.667866787,55.49.217.115,122.209.180.30,zhang-davis.com,TXT,SERVFAIL,31515,34393,3,0,Parrish-Walker,Region cold another clear manager certain idea agency.,64.79635808925144,tonight,syslog,parent
2024-03-05 17:06:32.079207921,73.38.62.228,54.233.78.84,garcia.com,TXT,NXDOMAIN,53865,14343,685,0,Williams-Lynch,Young ask financial hundred these huge.,49.79128714436426,nation,syslog,
2024-03-05 17:28:25.490549055,220.72.164.214,180.2.252.217,larsen-fisher.biz,MX,NOERROR,41244,35033,181,0,Smith Inc,Actually reduce anyone recent.,33.96361003982973,huge,datadog,
2024-03-05 17:50:18.901890190,111.182.159.234,15.107.29.254,barnes-barrett.com,CNAME,SERVFAIL,66328,24134,872,0,White-Lamb,Behind soon leave.,48.04882007522496,whom,syslog,
2024-03-05 18:12:12.313231324,162.63.229.222,143.55.217.102,rowland-williams.org,AAAA,NOERROR,26083,59687,363,0,"Johnson, Marshall and Clarke",Theory trial indeed fall six catch.,48.24621749213459,moment,splunk,
2024-03-05 18:34:05.724572458,130.61.96.155,32.213.68.173,hunt.com,MX,NOERROR,15168,64656,223,0,"Sanchez, Rose and Maddox",Stop Republican individual method food family home.,99.80522101090908,lead,datadog,manager
2024-03-05 18:55:59.135913592,194.165.79.82,100.59.1.78,brown.com,CNAME,NOERROR,84510,40618,575,0,"Scott, Cabrera and Goodwin",Art thank child talk indicate.,92.24351835135846,boy,syslog,
2024-03-05 19:17:52.547254726,49.99.132.245,143.11.164.166,rodriguez.org,AAAA,NXDOMAIN,42404,11689,620,0,Le-Sanford,Police message brother kind receive that benefit.,45.21900021321188,few,syslog,
2024-03-05 19:39:45.958595860,103.155.202.163,23.185.163.205,cruz.com,TXT,NXDOMAIN,56130,60258,104,0,"Perkins, Young and Jackson",Space knowledge avoid left culture.,82.86998188775945,ask,datadog,
2024-03-05 20:01:39.369936994,189.149.85.175,82.136.153.40,luna.info,AAAA,SERVFAIL,21793,34485,685,0,"Hernandez, White and Gonzalez",Arrive natural safe class.,26.708684020639517,evening,datadog,
2024-03-05 20:23:32.781278128,205.150.2.83,18.17.126.46,davis-carlson.net,A,NOERROR,81963,49315,26,0,Noble-Bowman,Future every human south should.,76.49221375251459,option,datadog,
2024-03-05 20:45:26.192619262,204.151.131.169,165.148.215.37,meyer-salazar.com,A,NXDOMAIN,15322,30237,598,0,Flores and Sons,Office since inside pass.,60.146081589862774,network,syslog,
2024-03-05 21:07:19.603960397,3.21.232.154,151.147.248.91,lee.com,AAAA,NXDOMAIN,13479,15693,204,0,Jacobson LLC,Religious plant type billion democratic next decision.,36.12108498843182,quality,datadog,
2024-03-05 21:29:13.015301531,179.150.166.159,16.49.72.116,george-burke.org,A,NXDOMAIN,51848,57522,26,0,Romero and Sons,Make prevent pay late option.,46.325540111370515,forward,splunk,exist
2024-03-05 21:51:06.426642665,82.102.49.112,222.139.4.128,mata.com,TXT,SERVFAIL,54967,13274,909,0,"Huerta, White and Sawyer",Meet compare southern benefit exist debate.,49.653314483454494,interview,syslog,part
2024-03-05 22:12:59.837983799,189.181.112.148,101.201.142.30,luna-herrera.com,TXT,SERVFAIL,33232,36600,560,0,Harvey-Cooper,Receive speak condition design understand all.,50.271521888845385,friend,splunk,
2024-03-05 22:34:53.249324933,131.212.234.208,32.208.122.43,hartman.com,CNAME,NXDOMAIN,18155,16649,629,0,Myers and Sons,Energy major executive cut spring gas court.,78.47154033637204,environment,splunk,oil
2024-03-05 22:56:46.660666067,166.65.149.150,125.127.182.61,garcia-archer.com,MX,NXDOMAIN,60677,52611,390,0,Bautista-Bryant,Care health conference foot loss commercial range.,29.45645562352601,billion,syslog,
2024-03-05 23:18:40.072007201,70.200.136.67,72.118.55.168,glover.com,MX,SERVFAIL,5567,7450,909,0,"Hayes, Martinez and Brown",Suffer give tell unit.,99.88518752500973,reason,splunk,
2024-03-05 23:40:33.483348335,177.3.64.86,24.197.115.140,payne.org,A,NXDOMAIN,49685,58994,694,0,Martinez-Ward,Start national everything.,61.69740564531482,growth,datadog,
2024-03-06 00:02:26.894689469,101.188.98.168,190.163.142.22,reynolds.com,A,NOERROR,14736,42233,771,0,Day-Thomas,According information place return term responsibility team.,48.538557400146765,plant,datadog,plan
2024-03-06 00:24:20.306030604,35.22.194.253,101.221.246.195,lucero-russell.com,MX,NOERROR,12515,47390,27,0,"Jacobs, Williams and Figueroa",Thank person industry.,9.49491577882391,television,datadog,talk
2024-03-06 00:46:13.717371738,71.209.31.35,148.15.101.17,boyd.biz,MX,NOERROR,64545,37561,15,0,Phillips Inc,Partner goal few fund thus.,38.65605258504985,position,splunk,
2024-03-06 01:08:07.128712872,83.43.207.174,7.160.102.242,richardson.com,TXT,SERVFAIL,28466,18396,898,0,Davis LLC,Animal listen operation outside also edge.,4.693166333166188,subject,splunk,
2024-03-06 01:30:00.540054006,22.225.250.68,42.234.74.65,calderon-farley.biz,MX,NXDOMAIN,82348,33464,399,0,"Johnson, Irwin and Jones",System measure national century.,19.043229848965392,summer,splunk,
2024-03-06 01:51:53.951395140,168.205.68.238,223.64.65.210,franklin.com,A,NOERROR,85450,27923,650,0,Skinner-Evans,Art five second.,27.022516460356037,radio,datadog,
2024-03-06 02:13:47.362736274,134.253.207.120,83.244.72.125,castro-mendoza.biz,A,NOERROR,11987,48532,856,0,Jackson-Jackson,Employee hospital professional suddenly.,93.86336169097872,such,syslog,
2024-03-06 02:35:40.774077408,133.247.214.176,216.68.159.199,perez.biz,TXT,NXDOMAIN,25005,21920,389,0,Chavez PLC,Time analysis more between young.,85.2616666410507,travel,splunk,
2024-03-06 02:57:34.185418542,126.198.108.115,198.68.255.187,martinez-lucas.org,CNAME,NXDOMAIN,19346,63975,414,0,Sampson-Bradley,Work increase organization thus.,38.019877731643504,year,syslog,
2024-03-06 03:19:27.596759676,21.7.50.140,5.240.222.27,oliver.com,CNAME,NXDOMAIN,85299,9897,257,0,Larson-Carey,Market once under that subject talk.,40.12989123670292,in,datadog,
2024-03-06 03:41:21.008100811,125.154.13.133,178.74.117.131,henderson.com,AAAA,SERVFAIL,27329,23018,493,0,Alexander Inc,Building front phone could event arrive close she.,94.49297794745188,deep,syslog,
2024-03-06 04:03:14.419441945,152.5.141.184,200.201.134.3,davis.net,AAAA,NOERROR,67972,53188,7,0,Campbell Ltd,Interesting we million box.,69.40935287658725,end,datadog,cost
2024-03-06 04:25:07.830783079,167.232.33.149,51.102.168.10,ferguson.com,A,SERVFAIL,11318,35803,380,0,Deleon and Sons,Thus education account.,7.345271775717022,majority,splunk,
2024-03-06 04:47:01.242124213,63.181.248.235,105.213.74.237,gilbert.com,AAAA,NXDOMAIN,10420,16411,148,0,Roth Inc,Huge bring wrong both sister either environmental subject.,66.9729587897052,find,splunk,
2024-03-06 05:08:54.653465347,123.10.160.174,175.238.20.54,garcia-thompson.com,CNAME,NOERROR,21655,7021,954,0,"Taylor, Franklin and Wise",Whatever which everybody term seek.,94.94278616339807,little,datadog,
2024-03-06 05:30:48.064806481,6.97.188.68,120.108.110.130,wells.org,A,NXDOMAIN,76776,31089,770,0,Hernandez and Sons,Treat interview store second general best avoid every.,1.5174757162969787,effect,syslog,
2024-03-06 05:52:41.476147615,57.12.127.34,222.164.131.118,bell.net,CNAME,NXDOMAIN,17595,33701,5,0,"Gill, Thompson and Smith",Develop surface matter certainly.,75.73475099209517,learn,datadog,
2024-03-06 06:14:34.887488749,54.102.91.110,62.29.43.164,austin.biz,AAAA,SERVFAIL,65027,23964,497,0,White-Martinez,Experience involve ask better.,56.404051237580035,answer,syslog,
2024-03-06 06:36:28.298829883,86.233.112.88,16.114.61.83,brown.com,MX,SERVFAIL,84694,62398,56,0,Massey PLC,Here follow drive citizen throughout argue.,53.48380912334946,long,syslog,operation
2024-03-06 06:58:21.710171018,72.218.191.98,25.252.30.180,barker-martinez.com,TXT,NXDOMAIN,5244,50329,95,0,Campbell Inc,Sound customer remember religious.,94.14737586800868,sign,syslog,
2024-03-06 07:20:15.121512152,143.160.116.68,168.96.203.195,miller.com,MX,NOERROR,18540,17957,695,0,Fritz-Anderson,Likely wide until every benefit.,53.299885452873916,risk,syslog,
2024-03-06 07:42:08.532853286,49.40.19.138,54.244.187.103,merritt-moss.info,A,NXDOMAIN,14234,29905,382,0,Young Group,Across perhaps trip other sell.,48.66758944063917,consumer,syslog,
2024-03-06 08:04:01.944194420,188.222.107.237,74.60.198.113,collins-mcdonald.biz,CNAME,NXDOMAIN,60636,23158,797,0,Carpenter Group,Authority reveal spend week.,95.82720851637568,together,syslog,main
2024-03-06 08:25:55.355535554,34.255.6.251,93.230.245.106,garcia-tanner.net,TXT,NXDOMAIN,39943,15250,992,0,Douglas-Payne,Development doctor often I important financial.,95.74502007892369,easy,syslog,
2024-03-06 08:47:48.766876688,90.179.136.177,164.238.6.117,tran.com,CNAME,NXDOMAIN,2012,28167,277,0,"Rios, Sanchez and Conley",Explain affect no teach play along inside.,55.78006867192982,similar,splunk,
2024-03-06 09:09:42.178217822,137.72.97.196,67.221.74.35,wallace.com,AAAA,NOERROR,12340,44976,783,0,Daniels-Madden,Course ok issue morning scene.,73.0814922830675,quickly,splunk,
2024-03-06 09:31:35.589558956,19.124.46.31,49.222.148.48,robinson.com,A,SERVFAIL,71950,61748,460,0,Short-Green,Off number baby painting forget during piece research.,11.017570319069648,hold,datadog,
2024-03-06 09:53:29.000900090,20.231.161.214,46.189.147.247,lin.org,TXT,NXDOMAIN,34031,38738,856,0,Holder-Snyder,Indeed girl such member energy record leave.,16.598916152832533,economic,splunk,
2024-03-06 10:15:22.412241225,55.132.164.92,113.128.44.210,norman-bell.com,AAAA,SERVFAIL,12991,53807,874,0,Mcgrath-Hall,Fire program budget challenge station letter.,19.63435927628392,general,datadog,
2024-03-06 10:37:15.823582359,14.148.110.27,51.251.244.39,mcdonald-smith.com,MX,NXDOMAIN,31256,61984,669,0,Benson-Silva,There tax against message benefit million issue.,55.75528458347152,store,syslog,
2024-03-06 10:59:09.234923493,109.35.215.212,181.127.228.135,campbell.org,AAAA,NXDOMAIN,64378,62911,347,0,Orozco and Sons,Whole grow true soldier act there receive.,92.07619845553204,score,datadog,
2024-03-06 11:21:02.646264627,153.121.170.201,196.182.183.55,sawyer.com,A,SERVFAIL,15996,41254,510,0,"Khan, Herrera and Greer",Those could blue seek industry wall.,90.46141395598545,the,datadog,drop
2024-03-06 11:42:56.057605761,116.103.138.63,31.235.83.225,hale.com,CNAME,NOERROR,7309,13301,210,0,Carr Ltd,New air evening who about.,10.73675146424059,chair,syslog,
2024-03-06 12:04:49.468946895,195.138.158.236,135.91.160.161,williams.com,A,NXDOMAIN,58975,2120,931,0,"Robinson, Randolph and Espinoza",Finish happy seek adult measure our.,90.1217228621206,walk,syslog,
2024-03-06 12:26:42.880288029,123.134.61.243,55.238.108.141,hernandez.info,CNAME,SERVFAIL,29905,42102,721,0,"Hill, Cummings and Mcintosh",Effort administration movement what force pay fill.,57.76941693237323,billion,splunk,detail
2024-03-06 12:48:36.291629163,113.65.157.241,78.104.52.113,wilson-paul.com,A,SERVFAIL,29868,19858,952,0,"Foster, Mays and Reed",Capital even another media discover rule cultural.,14.659801385092075,beyond,syslog,discussion
2024-03-06 13:10:29.702970298,188.127.14.241,165.14.70.66,lowery-russell.com,A,SERVFAIL,63722,4685,888,0,"Lee, Shaffer and Mccoy",Draw challenge wear certain old most leave.,17.70361942012243,what,syslog,
2024-03-06 13:32:23.114311432,222.113.83.216,73.101.14.70,parker.com,AAAA,NXDOMAIN,4211,62802,174,0,Guzman and Sons,Which rich public as sign throw foot enter.,80.98860354074169,though,datadog,stay
2024-03-06 13:54:16.525652566,49.15.213.3,24.75.77.41,solis-diaz.com,TXT,NOERROR,13916,19383,465,0,"Munoz, Gillespie and Phillips",Memory speak per.,73.30394264423661,drive,datadog,
2024-03-06 14:16:09.936993700,191.44.234.245,187.156.61.130,brown-miller.com,AAAA,SERVFAIL,52650,53994,71,0,Pugh Ltd,Poor wall price seven.,24.33474832290341,bit,syslog,public
2024-03-06 14:38:03.348334834,31.223.181.200,209.198.217.158,diaz-armstrong.com,TXT,NXDOMAIN,14744,8796,113,0,"Hayes, Ward and Scott",Over attack realize scene teacher.,28.286658374073248,few,splunk,
2024-03-06 14:59:56.759675968,65.113.194.174,132.18.206.247,davis-anderson.com,CNAME,NOERROR,33423,7458,488,0,"Mclean, Mclaughlin and Doyle",Happy could sell here budget effort.,18.675038874017513,memory,syslog,
2024-03-06 15:21:50.171017102,116.127.247.184,191.186.155.57,camacho-collins.com,TXT,SERVFAIL,83305,21818,95,0,"Berger, Freeman and Turner",Student remain tonight walk.,30.798612569326878,size,splunk,
2024-03-06 15:43:43.582358236,132.102.110.209,63.153.123.129,carrillo.com,TXT,SERVFAIL,83758,13616,957,0,Sawyer Ltd,Collection trip rock spend need Mr.,74.5610047613668,television,datadog,yes
2024-03-06 16:05:36.993699370,216.11.200.43,13.172.156.38,johnson-hernandez.com,TXT,SERVFAIL,18178,58558,157,0,Hoffman PLC,Ball police better space consumer agreement before third.,5.99802920409137,customer,datadog,box
2024-03-06 16:27:30.405040505,23.6.245.184,167.104.197.4,lowery.com,AAAA,SERVFAIL,52788,13352,786,0,"Huang, Thompson and Kemp",Dinner conference measure north thought camera bit.,71.98237237677577,interview,splunk,
2024-03-06 16:49:23.816381639,6.220.247.71,63.79.36.220,baker-alvarez.biz,MX,SERVFAIL,64322,36418,685,0,"Bowman, Moreno and Clark",Fill determine current only.,37.32429047590102,front,datadog,
2024-03-06 17:11:17.227722773,184.133.151.170,118.18.43.16,brown.biz,TXT,NOERROR,35325,2039,403,0,Beltran-Soto,Market individual possible box old hair himself.,13.982912714904106,walk,splunk,move
2024-03-06 17:33:10.639063907,87.154.155.147,61.112.65.116,webb.com,TXT,NOERROR,54204,23430,16,0,Horn-Powell,Than investment attack be.,80.12575971346055,he,datadog,stuff
2024-03-06 17:55:04.050405041,203.205.49.119,214.76.144.99,moore-jackson.info,TXT,NOERROR,1774,42884,260,0,Powell-Poole,Want number state base meeting available war center.,62.5266358313875,quite,splunk,
2024-03-06 18:16:57.461746175,27.11.159.137,10.115.71.144,andrade-martin.com,AAAA,SERVFAIL,3123,34691,814,0,"Martinez, Hanson and Lowe",Else above along follow.,83.09320114478828,movement,syslog,continue
2024-03-06 18:38:50.873087309,9.86.80.176,148.106.250.18,lewis-cooper.info,MX,SERVFAIL,71104,40087,239,0,Gonzalez and Sons,Enter evening outside story.,70.94110851587443,degree,syslog,
2024-03-06 19:00:44.284428443,192.242.75.29,205.207.160.192,fowler.com,AAAA,SERVFAIL,30337,34525,262,0,"Barrera, Cummings and Love",More produce couple argue director.,66.38371768957249,arrive,datadog,southern
2024-03-06 19:22:37.695769577,185.213.53.220,202.225.119.102,fitzgerald.com,MX,NXDOMAIN,9644,11770,15,0,"Becker, Parker and Ramirez",Today throw owner boy same.,38.727126155921844,national,splunk,
2024-03-06 19:44:31.107110712,24.93.139.38,60.129.199.229,bates-garcia.net,AAAA,SERVFAIL,56365,32439,379,0,Torres-Taylor,Evening which better.,88.57881942271145,quality,datadog,
2024-03-06 20:06:24.518451846,143.130.236.229,209.239.215.113,young.com,AAAA,NXDOMAIN,3918,36345,945,0,"Shelton, Hurley and Mann",Mrs lawyer put ten.,76.11984685196703,space,splunk,data
2024-03-06 20:28:17.929792980,106.68.205.132,63.86.188.49,valdez-boyd.com,CNAME,SERVFAIL,65248,35191,117,0,Powers-Eaton,Thousand company president strategy charge fast.,26.436028693545932,range,syslog,
2024-03-06 20:50:11.341134114,147.19.159.125,155.38.138.209,garza.com,MX,NOERROR,34464,17031,749,0,Walker-Fitzgerald,Expect month girl.,99.80791895657876,nature,syslog,
2024-03-06 21:12:04.752475248,177.3.118.184,56.138.167.234,lynch-parker.com,MX,SERVFAIL,70782,28973,603,0,"Hayden, Allen and Ramirez",Positive tree few five.,11.397383139411765,administration,datadog,
2024-03-06 21:33:58.163816382,109.255.84.100,116.175.103.70,cook.biz,A,NXDOMAIN,63110,53864,190,0,Vazquez-Vasquez,Major late knowledge identify.,59.58998380684846,wait,splunk,national
2024-03-06 21:55:51.575157516,119.217.213.152,121.221.81.25,rose.com,CNAME,NXDOMAIN,58779,45028,173,0,"Scott, Valdez and Moody",Home land boy opportunity picture office wife recent.,47.13398072400265,fact,splunk,
2024-03-06 22:17:44.986498650,3.50.8.166,102.252.80.61,sanchez.com,TXT,NXDOMAIN,48374,22474,601,0,Weaver Inc,Surface international record eat.,26.393924371713474,surface,datadog,
2024-03-06 22:39:38.397839784,5.169.197.36,20.144.162.220,brown-rodriguez.biz,AAAA,SERVFAIL,68503,62356,280,0,Daniels-Padilla,Mind sell white find arrive miss.,28.438156036446415,discuss,datadog,
2024-03-06 23:01:31.809180919,104.169.231.26,168.106.175.30,jackson-werner.com,TXT,SERVFAIL,76094,4236,796,0,"Rodriguez, Hooper and Jordan",Write reason bring subject.,95.48645179943932,fear,syslog,training
2024-03-06 23:23:25.220522053,133.162.79.34,17.94.188.95,myers.com,AAAA,SERVFAIL,24938,39605,763,0,Wolfe-Garrett,Partner third world risk stay and commercial.,23.582243710448726,staff,syslog,
2024-03-06 23:45:18.631863187,104.96.27.209,31.216.232.52,carr.info,MX,NXDOMAIN,45967,9310,700,0,Baker LLC,Institution truth coach possible them represent tough.,68.18490787329598,final,datadog,
2024-03-07 00:07:12.043204321,126.252.67.92,145.228.98.54,johnston-hensley.biz,CNAME,NOERROR,7988,8669,702,0,Durham Inc,Significant early large full.,40.633653534526104,cup,datadog,
2024-03-07 00:29:05.454545455,22.223.151.225,112.130.48.81,vincent.com,A,NOERROR,77104,22683,700,0,Cummings LLC,Which economy case around.,84.5082010561374,than,datadog,
2024-03-07 00:50:58.865886589,38.90.27.248,121.240.100.22,lee.com,MX,NXDOMAIN,68919,60458,965,0,"Lewis, Lee and Wolfe",Police look face true list daughter impact.,15.781812393481387,personal,splunk,
2024-03-07 01:12:52.277227723,142.232.137.34,116.84.232.8,allen-kirk.com,A,NOERROR,46194,22787,721,0,Gray-Robinson,Bank culture seat suffer project civil.,26.074282131532676,explain,datadog,
2024-03-07 01:34:45.688568857,197.3.63.206,91.200.177.124,walker.org,TXT,NXDOMAIN,39426,5012,720,0,Gomez-Herring,Step ago same blue.,90.74055830084633,improve,splunk,
2024-03-07 01:56:39.099909991,108.29.218.190,151.177.245.97,joseph.com,AAAA,NXDOMAIN,13280,65341,652,0,"Bryant, Edwards and Lopez",Rule ago your she example deal again.,17.90887650368801,explain,splunk,
2024-03-07 02:18:32.511251126,1.175.23.57,81.118.43.213,smith.com,TXT,NOERROR,24764,45716,827,0,"Bolton, Carlson and King",Just focus especially pick source rule.,46.58873951657655,perform,syslog,friend
2024-03-07 02:40:25.922592260,165.238.62.142,159.59.71.221,ortiz-garcia.com,CNAME,SERVFAIL,71490,48756,987,0,Bell PLC,Within stock sea thing world receive.,68.39164036201868,left,splunk,
2024-03-07 03:02:19.333933394,96.91.142.2,144.137.199.240,arnold.org,AAAA,NOERROR,20032,19121,761,0,Jones LLC,Think plan military doctor professional weight cause.,11.67197409530364,race,datadog,
2024-03-07 03:24:12.745274528,52.28.138.100,72.76.28.9,brown.com,AAAA,NXDOMAIN,42056,48601,205,0,Kelly-Curry,Subject official specific lose.,11.80755320914063,exist,datadog,
2024-03-07 03:46:06.156615662,61.245.189.163,64.1.178.45,banks-boyd.com,A,NXDOMAIN,68602,23681,321,0,Jones-Hale,Treat relationship drug statement specific difference.,48.172311707183944,career,splunk,
2024-03-07 04:07:59.567956796,74.53.95.95,4.11.99.224,greer.com,CNAME,NXDOMAIN,60191,2563,253,0,Graham-Bailey,Really heavy party itself.,76.90852129463754,live,splunk,
2024-03-07 04:29:52.979297930,201.212.108.70,211.18.38.120,salinas.com,AAAA,SERVFAIL,32880,61942,705,0,Houston Ltd,Be attack organization wonder sometimes.,19.827845504444863,east,syslog,
2024-03-07 04:51:46.390639064,188.55.4.36,27.48.63.99,walker.info,CNAME,NXDOMAIN,67650,48570,434,0,Page Group,Read thousand to skill.,81.92184782029321,edge,datadog,
2024-03-07 05:13:39.801980199,217.152.154.173,179.16.138.36,vargas.com,TXT,NXDOMAIN,81952,20750,998,0,Herrera-Booker,Marriage city woman key sell former per.,8.655498777976057,might,datadog,
2024-03-07 05:35:33.213321333,85.88.213.143,46.106.56.110,church.org,MX,SERVFAIL,75334,1866,532,0,"Hendricks, Compton and Roberts",Point card realize executive wait lay.,76.41958749696428,my,syslog,
2024-03-07 05:57:26.624662467,15.168.127.248,182.16.66.218,cole.biz,MX,NOERROR,25830,18412,33,0,Jacobs LLC,Example as career back compare really difficult.,43.514999736239176,friend,datadog,
2024-03-07 06:19:20.036003601,15.88.6.117,85.35.92.109,olson.com,MX,SERVFAIL,44226,60493,898,0,Gray Inc,Over toward write fight compare everyone.,94.0493427209555,glass,datadog,
2024-03-07 06:41:13.447344735,144.115.161.176,84.14.204.153,bishop.com,A,SERVFAIL,27750,64003,243,0,Mitchell-Vasquez,Can girl and himself foreign exactly truth.,97.97015263078714,miss,syslog,trial
2024-03-07 07:03:06.858685869,8.108.12.255,78.147.104.253,spencer-ramirez.biz,AAAA,NOERROR,63611,15377,72,0,Martinez Group,Bring start charge from together different.,1.8494442558246948,family,datadog,
2024-03-07 07:25:00.270027003,152.132.49.225,203.211.233.96,hart.com,AAAA,NOERROR,50696,61607,903,0,Martinez-Johnson,Leg project loss simply we arm.,58.7013459182978,political,syslog,
2024-03-07 07:46:53.681368137,114.65.233.154,208.123.129.110,vincent-williams.net,AAAA,NXDOMAIN,16284,54479,877,0,Patel-Smith,Rest itself her provide.,4.2622195108707235,man,syslog,minute
2024-03-07 08:08:47.092709271,95.19.84.42,86.105.85.209,perez.com,MX,SERVFAIL,70046,61151,142,0,Guerra-Moore,Some season improve pull question activity cause.,89.78983019366403,hope,syslog,
2024-03-07 08:30:40.504050406,174.143.159.39,178.225.91.103,williams.org,TXT,NOERROR,16890,26714,22,0,Santiago Ltd,Could above remain show reach process air.,95.30765217312516,its,splunk,
2024-03-07 08:52:33.915391540,209.14.243.156,214.153.235.225,ballard.com,TXT,SERVFAIL,45628,54982,842,1,Rivera PLC,Me represent enjoy forget market.,7.741546503417728,technology,splunk,
2024-03-07 09:14:27.326732674,35.232.42.236,123.21.140.220,green.net,CNAME,NXDOMAIN,32611,27003,855,0,"Nielsen, Duran and Hernandez",A plant hair.,21.34941572000786,become,splunk,
2024-03-07 09:36:20.738073808,47.34.241.205,39.124.114.85,riddle.com,AAAA,SERVFAIL,66524,44747,926,0,Wyatt and Sons,Allow himself doctor ask.,54.69322119081341,decision,syslog,
2024-03-07 09:58:14.149414942,120.244.234.89,107.8.54.172,cruz.com,A,NOERROR,75755,40316,532,0,Bowman-Burns,Vote scene other center money price yard.,58.264563841901776,worry,splunk,
2024-03-07 10:20:07.560756076,148.35.142.207,102.75.203.23,wilkinson-martinez.com,CNAME,SERVFAIL,78963,8518,411,0,Lawrence-Barry,Specific model style increase figure most participant.,23.727331899912464,effort,datadog,
2024-03-07 10:42:00.972097210,88.201.146.247,64.247.109.255,simpson-anderson.biz,MX,NOERROR,40734,5941,216,0,"Adams, Tate and Parker",Keep century box toward eat mouth focus.,99.91571063464905,ten,datadog,
2024-03-07 11:03:54.383438344,159.85.125.222,25.149.133.74,espinoza.com,TXT,NOERROR,334,26011,419,0,"Cook, Beltran and Erickson",Capital such strategy near.,54.573022021361396,whole,syslog,
2024-03-07 11:25:47.794779478,150.168.214.216,77.52.43.247,logan-nash.com,MX,SERVFAIL,77348,53751,779,0,Bell-Boyd,Number available take develop.,97.66473927174678,product,splunk,
2024-03-07 11:47:41.206120613,39.230.107.70,165.82.88.218,gutierrez.org,MX,NXDOMAIN,47707,63913,149,0,Lee and Sons,Provide feeling miss boy.,42.36039440522536,note,splunk,baby
2024-03-07 12:09:34.617461747,37.209.178.176,25.58.105.240,clark.biz,CNAME,SERVFAIL,64165,21470,18,0,"Hernandez, Valencia and Andrade",Then future issue break.,74.11199665101128,especially,splunk,
2024-03-07 12:31:28.028802881,115.252.75.22,140.193.136.44,navarro-owen.com,A,SERVFAIL,23941,40989,994,0,"Pope, Stone and Manning",Music kitchen actually natural real various off out.,40.31487064342125,require,datadog,
2024-03-07 12:53:21.440144015,23.136.72.68,123.14.107.107,wyatt.biz,A,NXDOMAIN,2055,61386,882,0,Hawkins-Diaz,Cut common project grow.,21.272533555308826,on,datadog,
2024-03-07 13:15:14.851485149,143.39.137.140,48.132.63.224,thompson-murray.com,TXT,SERVFAIL,62414,34747,673,0,Bailey Inc,Occur road none beautiful must.,20.54897842609681,threat,datadog,
2024-03-07 13:37:08.262826283,195.125.255.227,154.218.31.95,bell.com,A,NXDOMAIN,28891,45677,821,0,Keller-Joseph,Clearly star parent mean color.,38.3006630373971,thank,datadog,
2024-03-07 13:59:01.674167417,16.200.185.224,135.33.218.212,barry.net,CNAME,NXDOMAIN,4410,27246,280,0,Perry Group,Arrive herself possible person travel.,63.19177539587869,may,splunk,
2024-03-07 14:20:55.085508551,83.196.142.43,38.95.226.177,day.net,AAAA,NXDOMAIN,75641,31272,741,0,"Davis, Patterson and Evans",Peace order interview value edge claim difference.,72.74013592948428,heart,splunk,
2024-03-07 14:42:48.496849685,57.153.182.202,187.113.84.136,porter-pacheco.com,MX,NXDOMAIN,18405,51802,691,0,Lee-Lucero,Foot read professional fact coach face society.,36.84263813995129,music,splunk,
2024-03-07 15:04:41.908190820,189.39.204.210,99.194.209.136,long-luna.com,CNAME,NXDOMAIN,74313,9985,366,1,"Lewis, Hernandez and Stewart",Direction you dream seem.,59.44854510641794,investment,syslog,
2024-03-07 15:26:35.319531954,125.58.118.8,122.226.62.37,khan.com,MX,NOERROR,39788,37787,451,0,Harris-Adams,Sit try onto election range.,23.226753426584523,investment,datadog,
2024-03-07 15:48:28.730873088,19.27.5.64,206.149.93.118,cross-mcdonald.com,A,NXDOMAIN,33734,3396,684,0,"Stone, Santos and Jones",Imagine court within media move into.,53.26723804124222,nearly,syslog,
